id,created_by,created_date,last_modified_by,last_modified_date,amount,error_description,status,type,harvest_year,harvest_id,distribution_origin_id,private_ucs_amount,public_ucs_amount
5423,1,2017-11-06 00:00:00,,,113,,FINISHED,REPARTITION_HARVEST,2010,,,113,0
5424,1,2017-11-06 00:00:00,,,2133,,FINISHED,REPARTITION_HARVEST,2010,,,2133,0
5425,1,2017-11-06 00:00:00,,,821,,FINISHED,REPARTITION_HARVEST,2010,,,821,0
5426,1,2017-11-06 00:00:00,,,376,,FINISHED,REPARTITION_HARVEST,2010,,,376,0
5427,1,2017-11-06 00:00:00,,,154,,FINISHED,REPARTITION_HARVEST,2010,,,154,0
5428,1,2017-11-06 00:00:00,,,108,,FINISHED,REPARTITION_HARVEST,2010,,,108,0
5429,1,2017-11-06 00:00:00,,,39,,FINISHED,REPARTITION_HARVEST,2010,,,39,0
5430,1,2017-11-06 00:00:00,,,11922,,FINISHED,REPARTITION_HARVEST,2010,,,11922,0
5431,1,2017-11-06 00:00:00,,,6476,,FINISHED,REPARTITION_HARVEST,2010,,,6476,0
5432,1,2017-11-06 00:00:00,,,642,,FINISHED,REPARTITION_HARVEST,2010,,,642,0
5433,1,2017-11-06 00:00:00,,,8624,,FINISHED,REPARTITION_HARVEST,2010,,,8624,0
5434,1,2017-11-06 00:00:00,,,1392,,FINISHED,REPARTITION_HARVEST,2010,,,1392,0
5435,1,2017-11-06 00:00:00,,,1738,,FINISHED,REPARTITION_HARVEST,2010,,,1738,0
5436,1,2017-11-06 00:00:00,,,407,,FINISHED,REPARTITION_HARVEST,2010,,,407,0
5437,1,2017-11-06 00:00:00,,,406,,FINISHED,REPARTITION_HARVEST,2010,,,406,0
5438,1,2017-11-06 00:00:00,,,244,,FINISHED,REPARTITION_HARVEST,2010,,,244,0
5439,1,2017-11-06 00:00:00,,,4448,,FINISHED,REPARTITION_HARVEST,2010,,,4448,0
5440,1,2017-11-06 00:00:00,,,3589,,FINISHED,REPARTITION_HARVEST,2010,,,3589,0
5441,1,2017-11-06 00:00:00,,,1010,,FINISHED,REPARTITION_HARVEST,2010,,,1010,0
5442,1,2017-11-06 00:00:00,,,83,,FINISHED,REPARTITION_HARVEST,2010,,,83,0
5443,1,2017-11-06 00:00:00,,,1149,,FINISHED,REPARTITION_HARVEST,2010,,,1149,0
5444,1,2017-11-06 00:00:00,,,2003,,FINISHED,REPARTITION_HARVEST,2010,,,2003,0
5445,1,2017-11-06 00:00:00,,,238,,FINISHED,REPARTITION_HARVEST,2010,,,238,0
5446,1,2017-11-06 00:00:00,,,228,,FINISHED,REPARTITION_HARVEST,2010,,,228,0
5447,1,2017-11-06 00:00:00,,,413,,FINISHED,REPARTITION_HARVEST,2010,,,413,0
5448,1,2017-11-06 00:00:00,,,332,,FINISHED,REPARTITION_HARVEST,2010,,,332,0
5449,1,2017-11-06 00:00:00,,,3157,,FINISHED,REPARTITION_HARVEST,2010,,,3157,0
5450,1,2017-11-06 00:00:00,,,3148,,FINISHED,REPARTITION_HARVEST,2010,,,3148,0
5451,1,2017-11-06 00:00:00,,,2242,,FINISHED,REPARTITION_HARVEST,2010,,,2242,0
5452,1,2017-11-06 00:00:00,,,312,,FINISHED,REPARTITION_HARVEST,2010,,,312,0
5453,1,2017-11-06 00:00:00,,,292,,FINISHED,REPARTITION_HARVEST,2010,,,292,0
5454,1,2017-11-06 00:00:00,,,305,,FINISHED,REPARTITION_HARVEST,2010,,,305,0
5455,1,2017-11-06 00:00:00,,,238,,FINISHED,REPARTITION_HARVEST,2010,,,238,0
5456,1,2017-11-06 00:00:00,,,4108,,FINISHED,REPARTITION_HARVEST,2010,,,4108,0
5457,1,2017-11-06 00:00:00,,,3735,,FINISHED,REPARTITION_HARVEST,2010,,,3735,0
5458,1,2017-11-06 00:00:00,,,341,,FINISHED,REPARTITION_HARVEST,2010,,,341,0
5459,1,2017-11-06 00:00:00,,,5520,,FINISHED,REPARTITION_HARVEST,2010,,,5520,0
5460,1,2017-11-06 00:00:00,,,3017,,FINISHED,REPARTITION_HARVEST,2010,,,3017,0
5461,1,2017-11-06 00:00:00,,,1578,,FINISHED,REPARTITION_HARVEST,2010,,,1578,0
5462,1,2017-11-06 00:00:00,,,303537,,FINISHED,REPARTITION_HARVEST,2010,,,303537,0
5463,1,2017-11-06 00:00:00,,,353,,FINISHED,REPARTITION_HARVEST,2010,,,353,0
5464,1,2017-11-06 00:00:00,,,389,,FINISHED,REPARTITION_HARVEST,2010,,,389,0
5465,1,2017-11-06 00:00:00,,,305,,FINISHED,REPARTITION_HARVEST,2010,,,305,0
5466,1,2017-11-06 00:00:00,,,498,,FINISHED,REPARTITION_HARVEST,2010,,,498,0
5467,1,2017-11-06 00:00:00,,,2830,,FINISHED,REPARTITION_HARVEST,2010,,,2830,0
5468,1,2017-11-06 00:00:00,,,600,,FINISHED,REPARTITION_HARVEST,2010,,,600,0
5469,1,2017-11-06 00:00:00,,,577,,FINISHED,REPARTITION_HARVEST,2010,,,577,0
5470,1,2017-11-06 00:00:00,,,4093,,FINISHED,REPARTITION_HARVEST,2010,,,4093,0
5471,1,2017-11-06 00:00:00,,,1852,,FINISHED,REPARTITION_HARVEST,2010,,,1852,0
5472,1,2017-11-06 00:00:00,,,5722,,FINISHED,REPARTITION_HARVEST,2010,,,5722,0
5473,1,2017-11-06 00:00:00,,,139,,FINISHED,REPARTITION_HARVEST,2010,,,139,0
5474,1,2017-11-06 00:00:00,,,1982,,FINISHED,REPARTITION_HARVEST,2010,,,1982,0
5475,1,2017-11-06 00:00:00,,,307,,FINISHED,REPARTITION_HARVEST,2010,,,307,0
5476,1,2017-11-06 00:00:00,,,17085,,FINISHED,REPARTITION_HARVEST,2010,,,17085,0
5477,1,2017-11-06 00:00:00,,,10466,,FINISHED,REPARTITION_HARVEST,2010,,,10466,0
5478,1,2017-11-06 00:00:00,,,15981,,FINISHED,REPARTITION_HARVEST,2010,,,15981,0
5479,1,2017-11-06 00:00:00,,,31598,,FINISHED,REPARTITION_HARVEST,2010,,,31598,0
5480,1,2017-11-06 00:00:00,,,907,,FINISHED,REPARTITION_HARVEST,2010,,,907,0
5481,1,2017-11-06 00:00:00,,,313,,FINISHED,REPARTITION_HARVEST,2010,,,313,0
5482,1,2017-11-06 00:00:00,,,2286,,FINISHED,REPARTITION_HARVEST,2010,,,2286,0
5483,1,2017-11-06 00:00:00,,,8806,,FINISHED,REPARTITION_HARVEST,2010,,,8806,0
5484,1,2017-11-06 00:00:00,,,1091,,FINISHED,REPARTITION_HARVEST,2010,,,1091,0
5485,1,2017-11-06 00:00:00,,,44632,,FINISHED,REPARTITION_HARVEST,2010,,,44632,0
5486,1,2017-11-06 00:00:00,,,558,,FINISHED,REPARTITION_HARVEST,2010,,,558,0
5487,1,2017-11-06 00:00:00,,,21296,,FINISHED,REPARTITION_HARVEST,2010,,,21296,0
5488,1,2017-11-06 00:00:00,,,1190,,FINISHED,REPARTITION_HARVEST,2010,,,1190,0
5489,1,2017-11-06 00:00:00,,,10292,,FINISHED,REPARTITION_HARVEST,2010,,,10292,0
5490,1,2017-11-06 00:00:00,,,1360,,FINISHED,REPARTITION_HARVEST,2010,,,1360,0
5491,1,2017-11-06 00:00:00,,,1192,,FINISHED,REPARTITION_HARVEST,2010,,,1192,0
5492,1,2017-11-06 00:00:00,,,549,,FINISHED,REPARTITION_HARVEST,2010,,,549,0
5493,1,2017-11-06 00:00:00,,,1968,,FINISHED,REPARTITION_HARVEST,2010,,,1968,0
5494,1,2017-11-06 00:00:00,,,969,,FINISHED,REPARTITION_HARVEST,2010,,,969,0
5495,1,2017-11-06 00:00:00,,,3623,,FINISHED,REPARTITION_HARVEST,2010,,,3623,0
5496,1,2017-11-06 00:00:00,,,4638,,FINISHED,REPARTITION_HARVEST,2010,,,4638,0
5497,1,2017-11-06 00:00:00,,,2593,,FINISHED,REPARTITION_HARVEST,2010,,,2593,0
5498,1,2017-11-06 00:00:00,,,10469,,FINISHED,REPARTITION_HARVEST,2010,,,10469,0
5499,1,2017-11-06 00:00:00,,,472,,FINISHED,REPARTITION_HARVEST,2010,,,472,0
5500,1,2017-11-06 00:00:00,,,14237,,FINISHED,REPARTITION_HARVEST,2010,,,14237,0
5501,1,2017-11-06 00:00:00,,,1602,,FINISHED,REPARTITION_HARVEST,2010,,,1602,0
5502,1,2017-11-06 00:00:00,,,21217,,FINISHED,REPARTITION_HARVEST,2010,,,21217,0
5503,1,2017-11-06 00:00:00,,,28,,FINISHED,REPARTITION_HARVEST,2010,,,28,0
5504,1,2017-11-06 00:00:00,,,734,,FINISHED,REPARTITION_HARVEST,2010,,,734,0
5505,1,2017-11-06 00:00:00,,,2909,,FINISHED,REPARTITION_HARVEST,2010,,,2909,0
5506,1,2017-11-06 00:00:00,,,9112,,FINISHED,REPARTITION_HARVEST,2010,,,9112,0
5507,1,2017-11-06 00:00:00,,,248,,FINISHED,REPARTITION_HARVEST,2010,,,248,0
5508,1,2017-11-06 00:00:00,,,5933,,FINISHED,REPARTITION_HARVEST,2010,,,5933,0
5509,1,2017-11-06 00:00:00,,,1456,,FINISHED,REPARTITION_HARVEST,2010,,,1456,0
5510,1,2017-11-06 00:00:00,,,625,,FINISHED,REPARTITION_HARVEST,2010,,,625,0
5511,1,2017-11-06 00:00:00,,,5796,,FINISHED,REPARTITION_HARVEST,2010,,,5796,0
5512,1,2017-11-06 00:00:00,,,7329,,FINISHED,REPARTITION_HARVEST,2010,,,7329,0
5513,1,2017-11-06 00:00:00,,,12446,,FINISHED,REPARTITION_HARVEST,2010,,,12446,0
5514,1,2017-11-06 00:00:00,,,222,,FINISHED,REPARTITION_HARVEST,2010,,,222,0
5515,1,2017-11-06 00:00:00,,,6917,,FINISHED,REPARTITION_HARVEST,2010,,,6917,0
5516,1,2017-11-06 00:00:00,,,967,,FINISHED,REPARTITION_HARVEST,2010,,,967,0
5517,1,2017-11-06 00:00:00,,,942,,FINISHED,REPARTITION_HARVEST,2010,,,942,0
5518,1,2017-11-06 00:00:00,,,1582,,FINISHED,REPARTITION_HARVEST,2010,,,1582,0
5519,1,2017-11-06 00:00:00,,,75576,,FINISHED,REPARTITION_HARVEST,2010,,,75576,0
5520,1,2017-11-06 00:00:00,,,70690,,FINISHED,REPARTITION_HARVEST,2010,,,70690,0
5521,1,2017-11-06 00:00:00,,,1200,,FINISHED,REPARTITION_HARVEST,2010,,,1200,0
5522,1,2017-11-06 00:00:00,,,273,,FINISHED,REPARTITION_HARVEST,2010,,,273,0
5523,1,2017-11-06 00:00:00,,,1715,,FINISHED,REPARTITION_HARVEST,2010,,,1715,0
5524,1,2017-11-06 00:00:00,,,1049,,FINISHED,REPARTITION_HARVEST,2010,,,1049,0
5525,1,2017-11-06 00:00:00,,,409,,FINISHED,REPARTITION_HARVEST,2010,,,409,0
5526,1,2017-11-06 00:00:00,,,73,,FINISHED,REPARTITION_HARVEST,2010,,,73,0
5527,1,2017-11-06 00:00:00,,,139,,FINISHED,REPARTITION_HARVEST,2010,,,139,0
5528,1,2017-11-06 00:00:00,,,258,,FINISHED,REPARTITION_HARVEST,2010,,,258,0
5529,1,2017-11-06 00:00:00,,,85,,FINISHED,REPARTITION_HARVEST,2010,,,85,0
5530,1,2017-11-06 00:00:00,,,12718,,FINISHED,REPARTITION_HARVEST,2010,,,12718,0
5531,1,2017-11-06 00:00:00,,,7542,,FINISHED,REPARTITION_HARVEST,2010,,,7542,0
5532,1,2017-11-06 00:00:00,,,18771,,FINISHED,REPARTITION_HARVEST,2010,,,18771,0
5533,1,2017-11-06 00:00:00,,,23973,,FINISHED,REPARTITION_HARVEST,2010,,,23973,0
5534,1,2017-11-06 00:00:00,,,15530,,FINISHED,REPARTITION_HARVEST,2010,,,15530,0
5535,1,2017-11-06 00:00:00,,,6942,,FINISHED,REPARTITION_HARVEST,2010,,,6942,0
5536,1,2017-11-06 00:00:00,,,22206,,FINISHED,REPARTITION_HARVEST,2010,,,22206,0
5537,1,2017-11-06 00:00:00,,,992,,FINISHED,REPARTITION_HARVEST,2010,,,992,0
5538,1,2017-11-06 00:00:00,,,523,,FINISHED,REPARTITION_HARVEST,2010,,,523,0
5539,1,2017-11-06 00:00:00,,,8792,,FINISHED,REPARTITION_HARVEST,2010,,,8792,0
5540,1,2017-11-06 00:00:00,,,929,,FINISHED,REPARTITION_HARVEST,2010,,,929,0
5541,1,2017-11-06 00:00:00,,,302,,FINISHED,REPARTITION_HARVEST,2010,,,302,0
5542,1,2017-11-06 00:00:00,,,443,,FINISHED,REPARTITION_HARVEST,2010,,,443,0
5543,1,2017-11-06 00:00:00,,,2784,,FINISHED,REPARTITION_HARVEST,2010,,,2784,0
5544,1,2017-11-06 00:00:00,,,15745,,FINISHED,REPARTITION_HARVEST,2010,,,15745,0
5545,1,2017-11-06 00:00:00,,,20470,,FINISHED,REPARTITION_HARVEST,2010,,,20470,0
5546,1,2017-11-06 00:00:00,,,6484,,FINISHED,REPARTITION_HARVEST,2010,,,6484,0
5547,1,2017-11-06 00:00:00,,,6993,,FINISHED,REPARTITION_HARVEST,2010,,,6993,0
5548,1,2017-11-06 00:00:00,,,520,,FINISHED,REPARTITION_HARVEST,2010,,,520,0
5549,1,2017-11-06 00:00:00,,,452,,FINISHED,REPARTITION_HARVEST,2010,,,452,0
5550,1,2017-11-06 00:00:00,,,657,,FINISHED,REPARTITION_HARVEST,2010,,,657,0
5551,1,2017-11-06 00:00:00,,,734,,FINISHED,REPARTITION_HARVEST,2010,,,734,0
5552,1,2017-11-06 00:00:00,,,1852,,FINISHED,REPARTITION_HARVEST,2010,,,1852,0
5553,1,2017-11-06 00:00:00,,,895,,FINISHED,REPARTITION_HARVEST,2010,,,895,0
5554,1,2017-11-06 00:00:00,,,8686,,FINISHED,REPARTITION_HARVEST,2010,,,8686,0
5555,1,2017-11-06 00:00:00,,,1772,,FINISHED,REPARTITION_HARVEST,2010,,,1772,0
5556,1,2017-11-06 00:00:00,,,4149,,FINISHED,REPARTITION_HARVEST,2010,,,4149,0
5557,1,2017-11-06 00:00:00,,,7474,,FINISHED,REPARTITION_HARVEST,2010,,,7474,0
5558,1,2017-11-06 00:00:00,,,10748,,FINISHED,REPARTITION_HARVEST,2010,,,10748,0
5559,1,2017-11-06 00:00:00,,,9604,,FINISHED,REPARTITION_HARVEST,2010,,,9604,0
5560,1,2017-11-06 00:00:00,,,8505,,FINISHED,REPARTITION_HARVEST,2010,,,8505,0
5561,1,2017-11-06 00:00:00,,,1699,,FINISHED,REPARTITION_HARVEST,2010,,,1699,0
5562,1,2017-11-06 00:00:00,,,690,,FINISHED,REPARTITION_HARVEST,2010,,,690,0
5563,1,2017-11-06 00:00:00,,,14359,,FINISHED,REPARTITION_HARVEST,2010,,,14359,0
5564,1,2017-11-06 00:00:00,,,6050,,FINISHED,REPARTITION_HARVEST,2010,,,6050,0
5565,1,2017-11-06 00:00:00,,,2310,,FINISHED,REPARTITION_HARVEST,2010,,,2310,0
5566,1,2017-11-06 00:00:00,,,5066,,FINISHED,REPARTITION_HARVEST,2010,,,5066,0
5567,1,2017-11-06 00:00:00,,,9139,,FINISHED,REPARTITION_HARVEST,2010,,,9139,0
5568,1,2017-11-06 00:00:00,,,74,,FINISHED,REPARTITION_HARVEST,2010,,,74,0
5569,1,2017-11-06 00:00:00,,,3245,,FINISHED,REPARTITION_HARVEST,2010,,,3245,0
5570,1,2017-11-06 00:00:00,,,4184,,FINISHED,REPARTITION_HARVEST,2010,,,4184,0
5571,1,2017-11-06 00:00:00,,,4287,,FINISHED,REPARTITION_HARVEST,2010,,,4287,0
5572,1,2017-11-06 00:00:00,,,10011,,FINISHED,REPARTITION_HARVEST,2010,,,10011,0
5573,1,2017-11-06 00:00:00,,,4696,,FINISHED,REPARTITION_HARVEST,2010,,,4696,0
5574,1,2017-11-06 00:00:00,,,3330,,FINISHED,REPARTITION_HARVEST,2010,,,3330,0
5575,1,2017-11-06 00:00:00,,,20595,,FINISHED,REPARTITION_HARVEST,2010,,,20595,0
5576,1,2017-11-06 00:00:00,,,12331,,FINISHED,REPARTITION_HARVEST,2010,,,12331,0
5577,1,2017-11-06 00:00:00,,,275,,FINISHED,REPARTITION_HARVEST,2010,,,275,0
5578,1,2017-11-06 00:00:00,,,486,,FINISHED,REPARTITION_HARVEST,2010,,,486,0
5579,1,2017-11-06 00:00:00,,,384,,FINISHED,REPARTITION_HARVEST,2010,,,384,0
5580,1,2017-11-06 00:00:00,,,86,,FINISHED,REPARTITION_HARVEST,2010,,,86,0
5581,1,2017-11-06 00:00:00,,,1399,,FINISHED,REPARTITION_HARVEST,2010,,,1399,0
5582,1,2017-11-06 00:00:00,,,1030,,FINISHED,REPARTITION_HARVEST,2010,,,1030,0
5583,1,2017-11-06 00:00:00,,,32,,FINISHED,REPARTITION_HARVEST,2010,,,32,0
5584,1,2017-11-06 00:00:00,,,211,,FINISHED,REPARTITION_HARVEST,2010,,,211,0
5585,1,2017-11-06 00:00:00,,,1157,,FINISHED,REPARTITION_HARVEST,2010,,,1157,0
5586,1,2017-11-06 00:00:00,,,48,,FINISHED,REPARTITION_HARVEST,2010,,,48,0
5587,1,2017-11-06 00:00:00,,,15,,FINISHED,REPARTITION_HARVEST,2010,,,15,0
5588,1,2017-11-06 00:00:00,,,577,,FINISHED,REPARTITION_HARVEST,2010,,,577,0
5589,1,2017-11-06 00:00:00,,,588,,FINISHED,REPARTITION_HARVEST,2010,,,588,0
5590,1,2017-11-06 00:00:00,,,258,,FINISHED,REPARTITION_HARVEST,2010,,,258,0
5591,1,2017-11-06 00:00:00,,,1168,,FINISHED,REPARTITION_HARVEST,2010,,,1168,0
5592,1,2017-11-06 00:00:00,,,35,,FINISHED,REPARTITION_HARVEST,2010,,,35,0
5593,1,2017-11-06 00:00:00,,,466,,FINISHED,REPARTITION_HARVEST,2010,,,466,0
5594,1,2017-11-06 00:00:00,,,1349,,FINISHED,REPARTITION_HARVEST,2010,,,1349,0
5595,1,2017-11-06 00:00:00,,,17,,FINISHED,REPARTITION_HARVEST,2010,,,17,0
5596,1,2017-11-06 00:00:00,,,352,,FINISHED,REPARTITION_HARVEST,2010,,,352,0
5597,1,2017-11-06 00:00:00,,,168,,FINISHED,REPARTITION_HARVEST,2010,,,168,0
5598,1,2017-11-06 00:00:00,,,239,,FINISHED,REPARTITION_HARVEST,2010,,,239,0
5599,1,2017-11-06 00:00:00,,,93,,FINISHED,REPARTITION_HARVEST,2010,,,93,0
5600,1,2017-11-06 00:00:00,,,125,,FINISHED,REPARTITION_HARVEST,2010,,,125,0
5601,1,2017-11-06 00:00:00,,,14400,,FINISHED,REPARTITION_HARVEST,2010,,,14400,0
5602,1,2017-11-06 00:00:00,,,2472,,FINISHED,REPARTITION_HARVEST,2010,,,2472,0
5603,1,2017-11-06 00:00:00,,,1215,,FINISHED,REPARTITION_HARVEST,2010,,,1215,0
5604,1,2017-11-06 00:00:00,,,88,,FINISHED,REPARTITION_HARVEST,2010,,,88,0
5605,1,2017-11-06 00:00:00,,,270,,FINISHED,REPARTITION_HARVEST,2010,,,270,0
5606,1,2017-11-06 00:00:00,,,68,,FINISHED,REPARTITION_HARVEST,2010,,,68,0
5607,1,2017-11-06 00:00:00,,,777,,FINISHED,REPARTITION_HARVEST,2010,,,777,0
5608,1,2017-11-06 00:00:00,,,472,,FINISHED,REPARTITION_HARVEST,2010,,,472,0
5609,1,2017-11-06 00:00:00,,,2000,,FINISHED,REPARTITION_HARVEST,2010,,,2000,0
5610,1,2017-11-06 00:00:00,,,285,,FINISHED,REPARTITION_HARVEST,2010,,,285,0
5611,1,2017-11-06 00:00:00,,,2375,,FINISHED,REPARTITION_HARVEST,2010,,,2375,0
5612,1,2017-11-06 00:00:00,,,1193,,FINISHED,REPARTITION_HARVEST,2010,,,1193,0
5613,1,2017-11-06 00:00:00,,,10114,,FINISHED,REPARTITION_HARVEST,2010,,,10114,0
5614,1,2017-11-06 00:00:00,,,390,,FINISHED,REPARTITION_HARVEST,2010,,,390,0
5615,1,2017-11-06 00:00:00,,,79,,FINISHED,REPARTITION_HARVEST,2010,,,79,0
5616,1,2017-11-06 00:00:00,,,54,,FINISHED,REPARTITION_HARVEST,2010,,,54,0
5617,1,2017-11-06 00:00:00,,,69,,FINISHED,REPARTITION_HARVEST,2010,,,69,0
5618,1,2017-11-06 00:00:00,,,1541,,FINISHED,REPARTITION_HARVEST,2010,,,1541,0
5619,1,2017-11-06 00:00:00,,,1041,,FINISHED,REPARTITION_HARVEST,2010,,,1041,0
5620,1,2017-11-06 00:00:00,,,31,,FINISHED,REPARTITION_HARVEST,2010,,,31,0
5621,1,2017-11-06 00:00:00,,,272,,FINISHED,REPARTITION_HARVEST,2010,,,272,0
5622,1,2017-11-06 00:00:00,,,14629,,FINISHED,REPARTITION_HARVEST,2010,,,14629,0
5623,1,2017-11-06 00:00:00,,,478,,FINISHED,REPARTITION_HARVEST,2010,,,478,0
5624,1,2017-11-06 00:00:00,,,3738,,FINISHED,REPARTITION_HARVEST,2010,,,3738,0
5625,1,2017-11-06 00:00:00,,,136,,FINISHED,REPARTITION_HARVEST,2010,,,136,0
5626,1,2017-11-06 00:00:00,,,2559,,FINISHED,REPARTITION_HARVEST,2010,,,2559,0
5627,1,2017-11-06 00:00:00,,,984,,FINISHED,REPARTITION_HARVEST,2010,,,984,0
5628,1,2017-11-06 00:00:00,,,452,,FINISHED,REPARTITION_HARVEST,2010,,,452,0
5629,1,2017-11-06 00:00:00,,,185,,FINISHED,REPARTITION_HARVEST,2010,,,185,0
5630,1,2017-11-06 00:00:00,,,128,,FINISHED,REPARTITION_HARVEST,2010,,,128,0
5631,1,2017-11-06 00:00:00,,,46,,FINISHED,REPARTITION_HARVEST,2010,,,46,0
5632,1,2017-11-06 00:00:00,,,14306,,FINISHED,REPARTITION_HARVEST,2010,,,14306,0
5633,1,2017-11-06 00:00:00,,,7770,,FINISHED,REPARTITION_HARVEST,2010,,,7770,0
5634,1,2017-11-06 00:00:00,,,770,,FINISHED,REPARTITION_HARVEST,2010,,,770,0
5635,1,2017-11-06 00:00:00,,,10349,,FINISHED,REPARTITION_HARVEST,2010,,,10349,0
5636,1,2017-11-06 00:00:00,,,1672,,FINISHED,REPARTITION_HARVEST,2010,,,1672,0
5637,1,2017-11-06 00:00:00,,,2085,,FINISHED,REPARTITION_HARVEST,2010,,,2085,0
5638,1,2017-11-06 00:00:00,,,489,,FINISHED,REPARTITION_HARVEST,2010,,,489,0
5639,1,2017-11-06 00:00:00,,,486,,FINISHED,REPARTITION_HARVEST,2010,,,486,0
5640,1,2017-11-06 00:00:00,,,293,,FINISHED,REPARTITION_HARVEST,2010,,,293,0
5641,1,2017-11-06 00:00:00,,,5336,,FINISHED,REPARTITION_HARVEST,2010,,,5336,0
5642,1,2017-11-06 00:00:00,,,4304,,FINISHED,REPARTITION_HARVEST,2010,,,4304,0
5643,1,2017-11-06 00:00:00,,,1214,,FINISHED,REPARTITION_HARVEST,2010,,,1214,0
5644,1,2017-11-06 00:00:00,,,100,,FINISHED,REPARTITION_HARVEST,2010,,,100,0
5645,1,2017-11-06 00:00:00,,,1380,,FINISHED,REPARTITION_HARVEST,2010,,,1380,0
5646,1,2017-11-06 00:00:00,,,2404,,FINISHED,REPARTITION_HARVEST,2010,,,2404,0
5647,1,2017-11-06 00:00:00,,,285,,FINISHED,REPARTITION_HARVEST,2010,,,285,0
5648,1,2017-11-06 00:00:00,,,275,,FINISHED,REPARTITION_HARVEST,2010,,,275,0
5649,1,2017-11-06 00:00:00,,,495,,FINISHED,REPARTITION_HARVEST,2010,,,495,0
5650,1,2017-11-06 00:00:00,,,398,,FINISHED,REPARTITION_HARVEST,2010,,,398,0
5651,1,2017-11-06 00:00:00,,,3789,,FINISHED,REPARTITION_HARVEST,2010,,,3789,0
5652,1,2017-11-06 00:00:00,,,3778,,FINISHED,REPARTITION_HARVEST,2010,,,3778,0
5653,1,2017-11-06 00:00:00,,,2690,,FINISHED,REPARTITION_HARVEST,2010,,,2690,0
5654,1,2017-11-06 00:00:00,,,375,,FINISHED,REPARTITION_HARVEST,2010,,,375,0
5655,1,2017-11-06 00:00:00,,,350,,FINISHED,REPARTITION_HARVEST,2010,,,350,0
5656,1,2017-11-06 00:00:00,,,367,,FINISHED,REPARTITION_HARVEST,2010,,,367,0
5657,1,2017-11-06 00:00:00,,,284,,FINISHED,REPARTITION_HARVEST,2010,,,284,0
5658,1,2017-11-06 00:00:00,,,4929,,FINISHED,REPARTITION_HARVEST,2010,,,4929,0
5659,1,2017-11-06 00:00:00,,,4482,,FINISHED,REPARTITION_HARVEST,2010,,,4482,0
5660,1,2017-11-06 00:00:00,,,410,,FINISHED,REPARTITION_HARVEST,2010,,,410,0
5661,1,2017-11-06 00:00:00,,,6624,,FINISHED,REPARTITION_HARVEST,2010,,,6624,0
5662,1,2017-11-06 00:00:00,,,3621,,FINISHED,REPARTITION_HARVEST,2010,,,3621,0
5663,1,2017-11-06 00:00:00,,,1893,,FINISHED,REPARTITION_HARVEST,2010,,,1893,0
5664,1,2017-11-06 00:00:00,,,364236,,FINISHED,REPARTITION_HARVEST,2010,,,364236,0
5665,1,2017-11-06 00:00:00,,,424,,FINISHED,REPARTITION_HARVEST,2010,,,424,0
5666,1,2017-11-06 00:00:00,,,466,,FINISHED,REPARTITION_HARVEST,2010,,,466,0
5667,1,2017-11-06 00:00:00,,,367,,FINISHED,REPARTITION_HARVEST,2010,,,367,0
5668,1,2017-11-06 00:00:00,,,597,,FINISHED,REPARTITION_HARVEST,2010,,,597,0
5669,1,2017-11-06 00:00:00,,,3396,,FINISHED,REPARTITION_HARVEST,2010,,,3396,0
5670,1,2017-11-06 00:00:00,,,719,,FINISHED,REPARTITION_HARVEST,2010,,,719,0
5671,1,2017-11-06 00:00:00,,,693,,FINISHED,REPARTITION_HARVEST,2010,,,693,0
5672,1,2017-11-06 00:00:00,,,4911,,FINISHED,REPARTITION_HARVEST,2010,,,4911,0
5673,1,2017-11-06 00:00:00,,,2222,,FINISHED,REPARTITION_HARVEST,2010,,,2222,0
5674,1,2017-11-06 00:00:00,,,6866,,FINISHED,REPARTITION_HARVEST,2010,,,6866,0
5675,1,2017-11-06 00:00:00,,,167,,FINISHED,REPARTITION_HARVEST,2010,,,167,0
5676,1,2017-11-06 00:00:00,,,2378,,FINISHED,REPARTITION_HARVEST,2010,,,2378,0
5677,1,2017-11-06 00:00:00,,,369,,FINISHED,REPARTITION_HARVEST,2010,,,369,0
5678,1,2017-11-06 00:00:00,,,20503,,FINISHED,REPARTITION_HARVEST,2010,,,20503,0
5679,1,2017-11-06 00:00:00,,,12559,,FINISHED,REPARTITION_HARVEST,2010,,,12559,0
5680,1,2017-11-06 00:00:00,,,19177,,FINISHED,REPARTITION_HARVEST,2010,,,19177,0
5681,1,2017-11-06 00:00:00,,,37918,,FINISHED,REPARTITION_HARVEST,2010,,,37918,0
5682,1,2017-11-06 00:00:00,,,1089,,FINISHED,REPARTITION_HARVEST,2010,,,1089,0
5683,1,2017-11-06 00:00:00,,,376,,FINISHED,REPARTITION_HARVEST,2010,,,376,0
5684,1,2017-11-06 00:00:00,,,2742,,FINISHED,REPARTITION_HARVEST,2010,,,2742,0
5685,1,2017-11-06 00:00:00,,,10568,,FINISHED,REPARTITION_HARVEST,2010,,,10568,0
5686,1,2017-11-06 00:00:00,,,1311,,FINISHED,REPARTITION_HARVEST,2010,,,1311,0
5687,1,2017-11-06 00:00:00,,,53560,,FINISHED,REPARTITION_HARVEST,2010,,,53560,0
5688,1,2017-11-06 00:00:00,,,670,,FINISHED,REPARTITION_HARVEST,2010,,,670,0
5689,1,2017-11-06 00:00:00,,,25554,,FINISHED,REPARTITION_HARVEST,2010,,,25554,0
