id,available_balance,reserved_balance,blocked_balance,retired_balance,user_id,updated_on,platform_id
18820,0,0,0,19,813,2022-09-06 18:17:58.325057,3
18646,0,0,0,41,839,2022-09-06 18:17:58.325057,3
19715,58679,0,0,0,292,2023-08-15 10:24:46.243214,2
18496,0,0,0,14,832,2022-09-06 18:17:58.325057,3
23082,2000,0,0,0,1988,2024-04-09 09:36:10.582985,4
19294,0,0,0,2,796,2022-09-06 18:17:58.325057,3
19716,17983,0,0,0,206,2023-08-24 11:37:15.357814,2
19663,881,0,0,0,591,2023-09-20 14:32:33.570132,2
19826,0,3,0,0,174,2024-12-13 12:38:23.544408,3
19665,2048,0,0,0,370,2024-11-25 10:35:23.461284,4
19103,290432,0,0,0,821,2023-09-20 14:32:33.570132,2
19675,563,0,0,0,114,2024-11-25 10:02:43.435524,4
18539,0,0,0,0,450,2024-06-18 01:46:45.839074,4
19689,0,0,5,0,306,2024-06-04 10:10:24.576064,4
18299,0,0,0,0,1302,2024-07-10 14:59:35.82778,2
23122,0,0,0,53,2045,2024-06-06 16:11:40.892882,3
23274,252579,0,0,0,1996,2024-07-10 14:59:35.82778,2
18332,0,0,0,0,490,2024-06-18 01:52:05.834511,4
23333,0,0,0,28,2096,2024-07-18 10:29:30.848151,3
19687,3711,0,0,0,144,2024-11-25 10:05:58.448471,4
19211,37019,0,6,0,178,2024-11-25 10:09:58.433971,4
19668,4978,0,0,0,256,2024-11-25 10:21:23.437898,4
18682,353,0,0,0,186,2024-11-25 10:11:38.435775,4
19718,2591,0,0,0,280,2024-11-25 10:25:33.4582,4
19682,4897,0,0,0,324,2024-11-25 10:30:33.450736,4
19713,48950,0,0,0,382,2024-11-25 10:37:23.450174,4
18570,0,0,0,50,783,2022-09-06 18:17:58.325057,3
18481,0,0,0,0,337,2022-09-06 18:17:58.325057,4
19719,0,0,0,0,620,2022-09-06 18:17:58.325057,2
19720,0,0,0,0,253,2022-09-06 18:17:58.325057,2
18931,0,0,0,11,713,2022-09-06 18:17:58.325057,3
19721,0,0,0,0,508,2022-09-06 18:17:58.325057,2
19460,0,0,0,2,1072,2022-09-06 18:17:58.325057,3
19722,0,0,0,0,40,2022-09-06 18:17:58.325057,1
19728,37195,0,0,0,238,2023-08-25 11:40:23.106196,2
18773,16169,0,0,0,1181,2023-09-15 08:49:15.720992,2
19725,30,0,0,0,635,2023-08-15 10:45:43.086542,4
19724,0,0,0,0,312,2022-09-06 18:17:58.325057,1
19726,0,0,0,0,322,2022-09-06 18:17:58.325057,1
19727,0,0,10,0,104,2023-03-16 16:27:09.916691,3
19729,0,0,6,0,130,2023-03-16 16:27:55.189277,4
18275,16756,0,0,0,1151,2023-09-15 08:49:20.725062,2
18326,0,0,0,50,661,2022-09-06 18:17:58.325057,3
19733,0,0,0,0,70,2022-09-06 18:17:58.325057,1
18466,0,0,16,0,828,2023-03-16 16:20:20.702836,3
19561,0,0,6,0,272,2023-09-01 09:16:26.778799,3
18808,0,0,17,0,552,2023-06-02 15:30:35.281664,3
19731,1395,0,0,0,148,2023-06-05 11:27:15.222475,2
18621,0,0,0,0,456,2024-06-18 02:01:25.840163,3
19737,336159,0,0,0,106,2023-05-10 15:03:53.386095,2
18737,0,0,0,4,814,2022-09-06 18:17:58.325057,3
19710,0,0,0,0,617,2022-09-06 18:17:58.325057,2
18658,0,0,0,4,1113,2022-09-06 18:17:58.325057,4
19734,0,0,26776,0,168,2022-09-21 11:44:32.172928,2
19738,0,0,0,0,532,2022-09-06 18:17:58.325057,2
19740,0,0,0,1,730,2022-09-06 18:17:58.325057,3
19112,0,0,0,0,538,2022-09-06 18:17:58.325057,4
18586,0,0,0,5,684,2023-05-26 16:36:17.835869,3
19742,0,0,0,0,374,2022-09-06 18:17:58.325057,1
19717,33382,0,0,0,658,2023-09-20 14:32:33.570132,2
18746,0,0,0,18,1270,2022-09-06 18:17:58.325057,3
19745,0,0,8,0,122,2022-09-21 11:35:16.114259,3
19746,0,0,0,0,577,2022-09-06 18:17:58.325057,4
19747,0,0,10,0,328,2023-03-16 16:33:37.840808,3
19748,0,0,0,0,578,2023-02-06 11:05:05.148751,3
18578,42134,0,0,0,94,2023-08-03 12:22:41.326018,2
19753,745,0,0,0,1154,2023-08-15 10:24:46.243214,2
19756,0,0,699796,0,306,2024-06-04 10:10:24.576064,2
19789,0,3,0,0,188,2024-12-13 12:38:23.544408,3
18489,0,0,0,12,685,2022-09-06 18:17:58.325057,3
18302,0,0,0,0,436,2024-06-18 01:45:25.82157,4
19751,0,0,0,0,203,2022-09-06 18:17:58.325057,2
18695,0,0,0,50,764,2022-09-06 18:17:58.325057,3
18999,0,0,0,0,34,2022-09-06 18:17:58.325057,1
18593,0,0,0,13,714,2022-09-06 18:17:58.325057,3
19754,0,0,0,1,881,2022-09-06 18:17:58.325057,3
19755,0,0,0,0,326,2022-09-06 18:17:58.325057,1
19757,0,0,0,0,601,2022-11-10 10:04:35.625855,2
18948,0,0,0,50,791,2022-09-06 18:17:58.325057,3
18303,0,0,110523,0,332,2023-07-11 10:30:46.033673,2
19759,0,0,0,0,392,2022-09-06 18:17:58.325057,1
19763,79006,0,0,0,188,2023-06-05 11:27:15.222475,2
18791,215148,0,0,0,194,2023-08-15 10:24:46.243214,2
19760,0,0,0,0,90,2022-09-06 18:17:58.325057,1
18392,15921,0,0,0,1157,2023-08-15 10:24:46.243214,2
19761,0,0,0,0,126,2022-09-06 18:17:58.325057,4
18905,0,0,0,5669,1091,2023-05-22 16:51:37.799511,4
19762,149958,0,0,0,283,2022-12-14 15:08:15.37554,4
18558,0,0,0,28,868,2022-09-06 18:17:58.325057,3
19764,7,0,0,0,94,2023-02-03 12:10:40.577947,3
18379,0,0,0,22,833,2022-09-06 18:17:58.325057,3
18459,0,0,0,0,438,2024-06-18 01:45:40.822899,4
18528,0,0,0,8,741,2022-09-06 18:17:58.325057,3
18719,0,0,0,2,705,2022-09-06 18:17:58.325057,3
19765,0,0,0,0,657,2022-09-06 18:17:58.325057,2
18556,0,0,0,15,686,2022-09-06 18:17:58.325057,3
22028,0,0,0,113,1764,2023-09-15 11:02:00.748851,3
19739,55624,0,0,0,50,2024-11-25 09:56:48.461654,4
19736,14887,0,0,0,803,2023-09-20 14:32:33.570132,2
19735,1181449,0,0,0,1088,2024-04-04 17:56:13.874693,2
22666,0,0,0,24,1892,2023-10-27 16:47:28.489964,3
22869,0,0,0,9,853,2024-04-09 18:45:35.567057,3
18251,0,0,0,0,460,2024-06-18 02:01:55.845216,3
18604,0,0,0,0,440,2024-06-18 01:46:00.820847,4
18484,0,0,0,0,452,2024-06-18 01:47:05.832762,4
19741,2914,0,0,0,150,2024-11-25 10:06:43.441303,4
19743,4287,0,0,0,238,2024-11-25 10:20:08.440852,4
22772,0,2224846,0,0,398,2025-12-02 12:13:06.940635,7
25006,150000,0,0,0,2238,2025-02-25 18:05:08.452592,4
19141,25,0,0,0,708,2025-03-10 11:14:53.464498,4
18711,0,0,0,0,618,2022-09-06 18:17:58.325057,2
19768,0,0,0,0,698,2022-09-06 18:17:58.325057,2
19769,0,0,0,0,96,2022-09-06 18:17:58.325057,1
18909,0,0,0,0,16,2022-09-06 18:17:58.325057,1
19770,0,0,14,0,941,2023-03-16 16:22:40.529426,4
18673,0,0,0,0,337,2023-02-06 11:05:05.148751,3
19775,13,0,0,0,920,2023-08-25 11:51:43.090038,4
19771,0,0,176,0,519,2023-03-16 16:18:27.781576,2
19772,0,0,362002,0,298,2023-03-16 16:32:04.038558,2
19773,0,0,16,0,725,2023-03-16 16:21:23.392597,3
19774,0,0,0,0,180,2022-09-06 18:17:58.325057,1
19776,0,0,0,0,192,2022-09-06 18:17:58.325057,1
19778,28385,0,0,0,192,2023-08-15 10:24:46.243214,2
18454,0,0,0,79,773,2022-09-06 18:17:58.325057,3
19777,0,0,0,0,148,2022-09-06 18:17:58.325057,1
18798,0,0,0,0,52,2022-09-06 18:17:58.325057,1
19595,0,0,0,3,750,2022-09-06 18:17:58.325057,3
19780,0,0,0,0,228,2022-09-06 18:17:58.325057,1
18911,0,3,0,0,176,2024-12-13 12:38:23.544408,3
19782,69024,0,0,0,172,2023-08-24 11:37:15.357814,2
19779,0,0,0,4,690,2023-09-27 15:19:41.813626,3
18562,0,0,0,0,426,2024-06-18 01:57:50.825006,3
19784,442582,0,0,0,8,2023-06-12 16:53:03.379964,2
19783,0,0,0,0,564,2022-09-06 18:17:58.325057,2
25008,150000,0,0,0,2256,2025-03-10 11:14:53.464498,4
19785,0,0,0,0,162,2022-09-06 18:17:58.325057,1
18640,0,0,0,50,776,2022-09-06 18:17:58.325057,3
19186,0,0,0,0,47,2022-12-14 15:08:15.37554,4
18692,0,0,0,59,1121,2023-08-29 10:57:18.071948,4
19787,0,0,0,0,586,2022-09-06 18:17:58.325057,3
19791,31,0,0,0,648,2023-08-25 12:05:08.087838,4
18369,0,0,0,0,480,2024-06-18 02:04:40.814092,3
18563,0,0,10,0,52,2022-09-21 11:50:27.063142,3
19790,0,0,0,0,567,2022-09-06 18:17:58.325057,2
18445,0,0,0,63,688,2022-09-06 18:17:58.325057,3
19792,0,0,28621,0,529,2023-03-16 16:20:14.234488,2
18267,0,0,0,48,704,2022-09-06 18:17:58.325057,3
19793,0,0,0,0,174,2022-09-06 18:17:58.325057,1
19794,0,0,0,0,579,2022-09-06 18:17:58.325057,4
19019,0,0,0,0,619,2022-09-06 18:17:58.325057,4
19795,0,0,0,0,535,2023-02-06 11:05:05.148751,3
18775,0,0,0,0,412,2024-06-18 01:42:10.830833,4
18535,0,0,0,50,694,2023-05-12 14:59:37.863519,3
19786,0,0,0,0,861,2023-09-26 16:34:28.494637,3
19802,57665,0,0,0,342,2023-08-15 10:24:46.243214,2
25012,15000,0,0,0,2254,2025-04-29 11:07:08.471816,4
19798,0,0,10,0,196,2022-09-21 11:54:51.1607,3
18546,0,0,0,0,494,2024-06-18 02:06:35.839138,3
18699,0,0,0,0,638,2022-09-06 18:17:58.325057,2
19098,0,0,0,0,585,2022-09-06 18:17:58.325057,4
19800,0,0,0,0,655,2022-09-06 18:17:58.325057,2
19801,0,0,420708,0,268,2022-09-21 11:41:24.645416,2
19803,0,0,0,0,88,2022-09-06 18:17:58.325057,1
19804,0,0,17,0,515,2023-03-16 16:22:09.237424,3
18772,0,0,0,0,194,2022-09-06 18:17:58.325057,1
19806,19728,0,0,0,66,2023-06-12 16:53:03.379964,2
19850,0,3,0,0,388,2024-12-13 12:38:23.544408,3
18833,156307,0,0,0,362,2023-06-05 11:27:15.222475,2
18390,6707,0,0,0,928,2023-08-25 11:40:23.106196,2
19807,10,0,0,0,276,2022-09-06 18:17:58.325057,3
18227,0,0,0,50,770,2022-09-06 18:17:58.325057,3
19808,0,0,0,0,557,2022-09-06 18:17:58.325057,2
19809,0,0,0,0,146,2022-09-06 18:17:58.325057,1
18713,0,0,46,0,828,2023-03-16 16:20:20.702836,4
18541,3829055,0,0,0,1109,2023-11-10 17:02:58.450746,2
18607,0,0,0,0,458,2024-06-18 02:01:40.834008,3
18280,0,0,0,0,492,2024-06-18 02:06:15.827667,3
23293,24661,0,0,0,2075,2024-07-10 16:45:55.837037,4
18295,0,0,0,0,498,2024-06-18 01:53:10.820786,4
18463,0,0,0,0,466,2024-06-18 02:02:45.82295,3
18358,0,0,0,0,474,2024-06-18 02:03:50.812321,3
18493,0,0,0,0,500,2024-06-18 02:07:25.830991,3
18290,0,0,0,0,430,2024-06-18 01:44:35.832876,4
18444,0,0,0,0,466,2024-06-18 01:49:00.816094,4
18587,0,0,0,0,488,2024-06-18 01:51:50.829863,4
23438,22000,0,0,0,2099,2024-10-07 17:25:15.85792,4
19781,9027,0,0,0,188,2024-11-25 10:11:53.447627,4
19064,14300,0,0,0,14,2024-11-25 09:52:38.440164,4
19788,6751,0,0,0,292,2024-11-25 10:27:03.450298,4
18979,26,5,0,0,583,2024-12-13 12:38:23.544408,3
19796,24155,0,0,0,226,2024-11-25 10:18:38.433974,4
19767,53346,0,7,0,302,2024-11-25 10:28:08.444204,4
18367,1,0,0,20,631,2025-07-22 14:19:54.525368,4
19810,0,0,0,0,587,2022-09-06 18:17:58.325057,2
19811,0,0,10003,0,509,2023-03-16 16:20:50.80306,2
19813,0,0,0,0,551,2022-09-06 18:17:58.325057,2
18425,0,0,0,25,757,2022-09-06 18:17:58.325057,3
19816,180320,0,0,0,170,2023-08-15 10:24:46.243214,2
23297,24661,0,0,0,2061,2024-07-10 16:46:55.838846,4
19814,0,0,0,0,28,2022-09-06 18:17:58.325057,1
18888,0,0,0,0,412,2024-06-18 01:55:55.813774,3
19815,0,0,0,0,585,2022-09-06 18:17:58.325057,3
18863,0,0,0,50,788,2022-09-06 18:17:58.325057,3
18396,956818,0,0,0,1305,2023-08-15 10:24:46.243214,2
19817,0,0,0,0,128,2022-09-06 18:17:58.325057,1
19051,0,0,0,0,134,2022-09-06 18:17:58.325057,1
19818,237751,0,0,0,380,2023-06-05 11:27:15.222475,2
19220,0,0,0,4,815,2022-09-06 18:17:58.325057,3
18473,0,0,0,22,701,2022-09-06 18:17:58.325057,3
19819,0,0,7,0,70,2023-03-16 16:26:45.24387,3
18306,0,0,15,0,820,2023-03-16 16:20:58.516227,3
19693,0,3,0,0,180,2024-12-13 12:38:23.544408,3
18975,0,0,0,2,752,2022-09-06 18:17:58.325057,3
19820,0,0,0,1,1196,2022-09-06 18:17:58.325057,3
22393,0,92,0,0,1827,2024-12-13 12:38:23.544408,3
18272,1026248,0,0,0,1333,2023-08-15 10:24:46.243214,2
19821,13,0,0,0,1210,2023-08-25 12:05:08.087838,4
18715,0,0,0,0,414,2024-06-18 01:42:25.829697,4
18628,0,0,0,0,490,2024-06-18 02:06:00.839284,3
18278,0,0,0,78,751,2022-09-06 18:17:58.325057,3
18601,0,0,0,0,525,2022-09-06 18:17:58.325057,2
19823,0,0,0,0,653,2022-09-06 18:17:58.325057,2
18684,0,0,15,0,723,2023-03-16 16:15:47.34915,3
19824,0,0,0,0,543,2022-09-06 18:17:58.325057,2
18260,0,0,0,25,864,2022-09-06 18:17:58.325057,3
18298,15018,0,0,0,803,2023-08-25 12:05:08.087838,4
19812,2,0,0,0,548,2024-10-07 15:50:37.48087,2
19035,4933189,0,0,0,86,2023-06-12 16:53:03.379964,2
19045,816569,0,0,0,922,2024-08-14 10:45:40.823361,2
18360,0,0,0,4,665,2022-09-06 18:17:58.325057,3
18645,0,0,0,0,430,2024-06-18 01:58:25.847076,3
19829,0,0,7,0,198,2023-03-16 16:29:51.898199,3
18732,1907448,0,0,0,62,2023-08-25 11:40:23.106196,2
18447,0,0,0,0,627,2022-09-06 18:17:58.325057,2
19834,132724,0,0,0,64,2023-06-12 16:53:03.379964,2
18346,0,0,78,0,550,2022-09-20 14:09:48.767303,2
18802,0,0,0,0,1173,2023-06-22 11:47:17.808477,4
18501,1018408,0,0,0,1301,2023-08-15 10:24:46.243214,2
19831,0,0,0,0,102,2022-09-06 18:17:58.325057,1
19832,0,0,0,0,30,2022-09-06 18:17:58.325057,1
18461,0,0,0,0,422,2024-06-18 01:57:20.826778,3
18525,0,0,0,50,792,2022-09-06 18:17:58.325057,3
18211,0,0,0,61,716,2022-09-06 18:17:58.325057,3
18336,0,0,0,78,870,2022-09-06 18:17:58.325057,3
18216,0,0,0,51,695,2022-09-06 18:17:58.325057,3
19214,0,0,0,50,766,2022-09-06 18:17:58.325057,3
19077,0,0,0,0,14,2022-09-06 18:17:58.325057,1
19835,0,0,0,0,198,2022-09-06 18:17:58.325057,1
18856,0,0,0,50,767,2022-09-06 18:17:58.325057,3
19153,0,0,0,11,1104,2023-07-07 10:34:30.389502,3
18357,0,0,0,39,801,2022-09-06 18:17:58.325057,3
18353,31,0,0,0,505,2023-08-25 12:05:08.087838,4
23454,0,0,0,0,1401,2024-10-11 10:49:05.845971,2
18904,0,0,0,50,763,2022-09-06 18:17:58.325057,3
18650,0,0,0,15,738,2022-09-06 18:17:58.325057,3
19284,0,0,0,0,372,2022-09-06 18:17:58.325057,1
19697,494291,0,0,0,304,2024-05-15 11:37:17.013762,2
18569,0,0,0,0,416,2024-06-18 01:56:30.838061,3
18380,0,0,0,0,438,2024-06-18 01:59:30.825576,3
18530,0,0,0,0,470,2024-06-18 02:03:20.829073,3
18418,0,0,0,0,480,2024-06-18 01:50:45.816747,4
25010,0,0,0,6,2248,2025-03-11 11:48:23.464067,3
18412,0,0,0,0,494,2024-06-18 01:52:40.824003,4
18577,0,0,0,0,484,2024-06-18 02:05:10.813329,3
18285,0,0,0,0,472,2024-06-18 01:49:40.815114,4
18443,0,0,0,0,458,2024-06-18 01:47:55.825474,4
18451,0,0,0,0,456,2024-06-18 01:47:35.824886,4
18393,0,0,0,0,422,2024-06-18 01:43:30.824586,4
20707,0,0,0,3,1452,2025-03-19 18:00:43.520444,3
22456,0,0,0,62,1834,2024-10-21 17:48:22.069642,3
19828,5513,0,8,0,136,2024-11-25 10:05:28.488429,4
19345,4266,0,0,0,220,2024-11-25 10:17:08.438239,4
19836,7493,0,7,0,224,2024-11-25 10:18:23.432621,4
19619,48204,0,7,0,254,2024-11-25 10:22:08.437244,4
19830,12843,0,0,0,350,2024-11-25 10:33:53.437295,4
19024,0,0,0,11,838,2022-09-06 18:17:58.325057,3
19208,0,0,0,50,787,2022-09-06 18:17:58.325057,3
18728,1165,0,0,0,1115,2022-09-06 18:17:58.325057,4
19839,23386,0,0,0,32,2023-06-12 16:53:03.379964,2
19837,0,0,0,0,540,2022-09-06 18:17:58.325057,2
18328,0,0,0,0,574,2022-09-06 18:17:58.325057,2
18419,0,0,0,50,784,2022-09-06 18:17:58.325057,3
19838,0,0,0,0,330,2022-09-06 18:17:58.325057,1
18244,0,0,0,50,774,2022-09-06 18:17:58.325057,3
18416,0,0,0,28,739,2022-09-06 18:17:58.325057,3
18544,0,0,342374,0,858,2023-03-16 16:15:59.056754,2
18844,0,0,0,40,1128,2023-02-16 17:30:52.798951,4
19744,0,0,0,4,737,2022-09-06 18:17:58.325057,3
18568,0,0,0,34,703,2022-09-06 18:17:58.325057,3
19842,174910,0,0,0,1206,2023-08-25 11:40:23.106196,2
18430,0,0,0,0,574,2022-09-06 18:17:58.325057,4
18372,0,0,0,0,420,2024-06-18 01:57:00.833791,3
23435,0,0,0,0,5,2024-11-05 09:48:20.046355,3
19841,0,0,0,0,541,2023-02-06 11:05:05.148751,3
18329,0,0,0,0,94,2022-09-06 18:17:58.325057,1
19205,0,0,0,50,761,2022-09-06 18:17:58.325057,3
19840,0,0,0,2,1048,2022-09-06 18:17:58.325057,3
19844,0,0,0,0,546,2022-09-06 18:17:58.325057,4
19845,0,0,1075702,0,108,2023-03-16 16:27:19.214943,2
19229,0,0,0,0,220,2022-09-06 18:17:58.325057,1
18738,13345,0,0,0,1172,2023-08-24 11:37:15.357814,2
19636,24,0,0,0,635,2023-09-20 14:32:33.570132,2
18500,82583,0,0,0,448,2023-08-15 10:45:43.086542,4
19418,359674,0,0,0,34,2023-06-12 16:53:03.379964,2
18938,0,0,0,20,884,2022-09-06 18:17:58.325057,3
19454,0,0,322769,0,178,2023-03-16 16:29:14.896274,2
18281,0,0,0,0,420,2024-06-18 01:43:15.81869,4
19847,0,0,0,0,629,2023-02-06 11:05:05.148751,3
19766,0,0,0,0,634,2022-09-06 18:17:58.325057,3
19848,0,0,0,0,258,2022-09-06 18:17:58.325057,1
18446,0,0,0,236,915,2022-09-06 18:17:58.325057,3
19849,0,0,0,0,64,2022-09-06 18:17:58.325057,1
18557,0,0,0,0,476,2024-06-18 01:50:10.813321,4
18618,0,0,0,0,450,2024-06-18 02:00:35.845091,3
18971,0,0,0,2,810,2022-09-06 18:17:58.325057,3
19110,0,3,0,0,184,2024-12-13 12:38:23.544408,3
19242,0,0,0,2,696,2022-09-06 18:17:58.325057,3
19852,0,0,0,0,32,2022-09-06 18:17:58.325057,1
19623,0,0,0,4,817,2022-09-06 18:17:58.325057,3
18218,0,0,0,321,699,2022-09-06 18:17:58.325057,3
18388,0,0,99897,0,725,2023-03-16 16:21:23.392597,2
18549,0,0,0,0,436,2024-06-18 01:59:15.827231,3
18599,0,0,0,4,831,2022-09-06 18:17:58.325057,3
18383,0,0,0,50,756,2022-09-06 18:17:58.325057,3
19854,0,0,17,0,509,2023-03-16 16:20:50.80306,3
19855,0,0,17,0,527,2023-03-16 16:21:55.355694,3
18768,0,0,0,50,758,2022-09-06 18:17:58.325057,3
19856,0,0,0,0,45,2022-09-06 18:17:58.325057,2
18858,0,0,342375,0,941,2023-03-16 16:22:40.529426,2
19857,0,0,0,0,285,2023-02-06 11:05:05.148751,3
18221,10000,0,0,0,1292,2022-12-14 12:07:01.6847,4
19858,0,0,0,0,188,2022-09-06 18:17:58.325057,1
18492,0,0,0,0,468,2024-06-18 02:03:00.828686,3
18613,0,0,0,0,484,2024-06-18 01:51:20.841365,4
18494,5,0,0,109,1295,2022-09-06 18:17:58.325057,4
18339,0,0,0,0,428,2024-06-18 01:58:05.825531,3
19859,0,0,0,0,558,2023-02-06 11:05:05.148751,3
18395,0,0,0,50,779,2022-09-06 18:17:58.325057,3
18249,0,0,0,127,837,2023-05-26 14:50:02.856089,3
18865,9498,0,0,0,372,2023-08-15 10:24:46.243214,2
18521,0,0,0,0,478,2024-06-18 02:04:25.81172,3
23299,24661,0,0,0,2072,2024-07-10 16:48:10.84225,4
18487,0,0,0,0,502,2024-06-18 02:07:40.822435,3
18316,0,0,0,0,496,2024-06-18 02:06:50.850732,3
18571,0,0,0,0,440,2024-06-18 01:59:45.820323,3
23456,10,0,0,0,5,2024-10-09 15:46:05.843278,2
23458,0,0,0,8,2145,2024-10-09 14:56:10.842059,3
19853,12345,0,5,0,386,2024-11-25 10:37:53.447794,4
19174,0,3,0,0,186,2024-12-13 12:38:23.544408,3
18359,1024540,0,0,0,402,2024-11-25 09:51:43.455768,4
18943,0,0,0,6,718,2025-05-29 15:10:33.528768,3
18462,122649,0,0,0,232,2024-11-25 10:19:23.443876,4
19851,19339,0,5,0,104,2024-11-25 10:01:48.454281,4
19846,939,0,0,0,252,2024-11-25 10:21:38.448735,4
19843,18876,0,0,0,360,2024-11-25 10:34:48.431998,4
19145,17955,0,0,0,362,2024-11-25 10:35:13.440799,4
25014,36820,0,0,0,2275,2026-01-23 09:42:07.831675,4
23464,668,0,0,0,2113,2025-01-10 16:24:38.483433,4
19860,0,0,0,0,562,2023-02-06 11:05:05.148751,3
18284,0,0,0,0,402,2022-09-06 18:17:58.325057,1
19330,0,0,0,0,259,2023-02-06 11:05:05.148751,3
18411,0,0,0,105,660,2023-08-28 10:49:28.14713,3
19862,0,0,0,0,609,2022-09-21 12:19:12.767458,4
18314,0,0,0,0,404,2022-09-06 18:17:58.325057,1
18584,406122,0,0,0,834,2024-04-04 17:56:17.075728,2
18550,35396,0,0,0,446,2023-08-24 13:56:23.086822,4
19868,33,0,0,0,548,2023-08-24 13:56:23.086822,4
18248,366347,0,0,0,836,2023-08-25 11:40:23.106196,2
18333,0,0,0,100,711,2022-09-06 18:17:58.325057,3
18225,0,0,0,389,1103,2024-05-15 10:44:10.822467,4
19866,705,0,0,0,1154,2023-08-15 10:45:43.086542,4
21426,11372099,0,0,0,1495,2025-03-25 21:59:53.477662,2
19869,320759,0,0,0,166,2023-06-12 16:53:03.379964,2
19865,0,0,0,0,530,2022-09-06 18:17:58.325057,2
19310,0,0,0,2,1237,2022-09-06 18:17:58.325057,3
19867,49968,0,0,0,1264,2022-12-14 15:08:15.37554,4
18582,0,0,0,0,414,2024-06-18 01:56:15.83131,3
19872,26,0,0,0,821,2023-08-25 12:05:08.087838,4
19875,17682,0,0,0,370,2023-08-31 12:02:23.984866,2
19871,95345,0,0,0,356,2023-08-15 10:24:46.243214,2
19893,654276,0,0,0,644,2023-09-20 14:32:33.570132,2
19870,0,0,0,1,800,2022-09-06 18:17:58.325057,3
18471,0,0,15,0,724,2023-03-16 16:21:07.981234,3
18207,0,0,0,0,400,2022-09-06 18:17:58.325057,1
19873,0,0,65312,0,224,2023-03-16 16:30:15.499427,2
18217,0,0,0,0,633,2022-09-06 18:17:58.325057,2
19874,0,0,0,0,308,2022-09-06 18:17:58.325057,1
19876,0,0,0,0,376,2022-09-06 18:17:58.325057,1
18291,0,0,0,0,406,2022-09-06 18:17:58.325057,1
19877,1,0,0,0,698,2022-09-06 18:17:58.325057,4
19878,0,0,0,0,236,2022-09-06 18:17:58.325057,1
19879,0,0,0,1,823,2022-09-06 18:17:58.325057,3
19880,0,0,465160,0,302,2023-03-16 16:32:12.168962,2
19881,0,0,0,0,565,2022-09-06 18:17:58.325057,2
18629,0,0,0,37,754,2023-11-20 10:05:07.706346,3
18816,0,0,0,0,526,2022-09-06 18:17:58.325057,2
19502,0,0,0,0,260,2022-09-06 18:17:58.325057,1
18311,0,0,0,0,677,2022-09-06 18:17:58.325057,2
19679,0,0,7,0,254,2023-03-16 16:30:41.647229,3
19882,0,0,0,1,687,2022-09-06 18:17:58.325057,3
19463,4840,0,0,0,94,2024-11-25 10:00:53.453915,4
22725,0,0,0,656,1608,2025-07-07 15:38:49.547187,3
18327,0,0,0,0,723,2022-09-06 18:17:58.325057,4
19883,0,0,0,0,647,2022-12-13 20:21:46.219656,2
18832,0,0,0,21,867,2022-09-06 18:17:58.325057,3
18560,0,0,0,6,715,2022-09-06 18:17:58.325057,3
18343,0,0,0,302,880,2022-11-16 09:37:58.907401,3
19885,0,0,7,0,366,2023-03-16 16:34:04.425278,3
19890,562127,0,0,0,394,2023-08-25 11:40:23.106196,2
19886,0,0,0,0,564,2023-02-06 11:05:05.148751,3
18382,0,0,0,0,416,2024-06-18 01:42:40.823582,4
18602,0,0,0,0,498,2024-06-18 02:07:05.849237,3
19894,0,0,0,3,1242,2023-06-22 11:26:02.845075,3
18341,719216,0,0,0,448,2023-08-15 10:24:46.243214,2
18420,0,0,0,84,673,2022-09-06 18:17:58.325057,3
18594,0,0,0,67,749,2023-11-20 10:06:02.671433,3
18364,0,0,0,55,755,2023-11-20 10:05:42.700115,3
18432,0,0,0,0,504,2024-06-18 02:07:55.824109,3
18296,26953507,0,0,0,400,2024-06-19 19:10:02.118173,2
18636,0,0,0,0,504,2024-06-18 01:54:00.81695,4
18503,0,0,0,0,432,2024-06-18 01:58:40.839423,3
18512,0,0,0,0,428,2024-06-18 01:44:20.813622,4
18610,0,0,0,0,462,2024-06-18 02:02:15.825983,3
18605,0,0,0,0,502,2024-06-18 01:53:45.817027,4
18374,0,0,0,0,486,2024-06-18 01:51:35.843821,4
18348,10983755,0,0,0,402,2024-06-19 19:10:02.118173,2
18268,0,0,0,0,478,2024-06-18 01:50:30.814675,4
18819,0,0,0,0,426,2024-06-18 01:44:05.815126,4
18862,0,0,0,0,432,2024-06-18 01:44:50.821594,4
18955,0,0,0,0,444,2024-06-18 01:46:30.829015,4
18212,57809851,0,0,0,404,2024-06-19 19:10:02.118173,2
18331,308138,0,0,0,446,2024-06-19 19:10:02.118173,2
19799,0,3,0,0,292,2024-12-13 12:38:23.544408,3
19603,0,3,0,0,294,2024-12-13 12:38:23.544408,3
21415,22744198,0,0,0,1623,2025-03-25 21:59:53.477662,2
19690,490,4,0,0,572,2025-07-21 17:56:38.980778,3
21384,29990,3,0,0,1548,2025-07-21 17:56:42.871714,3
23136,0,0,0,98,2037,2025-07-01 16:13:44.622078,3
18373,0,0,0,0,526,2022-09-06 18:17:58.325057,4
18242,0,0,0,0,820,2022-09-06 18:17:58.325057,2
18694,0,0,0,37,1164,2023-01-30 09:08:17.646067,4
19888,0,0,481183,0,322,2023-03-16 16:32:38.69112,2
19889,0,0,0,0,587,2022-09-06 18:17:58.325057,3
19490,0,0,0,0,622,2023-02-06 11:05:05.148751,3
