id,correios_code,fnde_code,ibge_code,inss_code,siafi_code,name,state_id
3660,86789,353970,3539707,21398,6895,Platina,24
3661,86797,353980,3539806,21399,6897,Poá,24
3662,86800,353990,3539905,21400,6899,Poloni,24
3663,86827,354000,3540002,21401,6901,Pompéia,24
3664,86835,354010,3540101,21402,6903,Pongaí,24
3665,86843,354020,3540200,21403,6905,Pontal,24
3666,86851,355770,3540259,21610,2987,Pontalinda,24
3667,86860,354030,3540309,21404,6907,Pontes Gestal,24
3668,86878,354040,3540408,21405,6909,Populina,24
3669,86886,354050,3540507,21406,6911,Porangaba,24
3670,86894,354060,3540606,21407,6913,Porto Feliz,24
3671,86908,354070,3540705,21408,6915,Porto Ferreira,24
3672,86932,356340,3540754,21611,2993,Potim,24
3673,86940,354080,3540804,21409,6917,Potirendaba,24
3674,86967,354085,3540853,21639,812,Pracinha,24
3675,86983,354090,3540903,21410,6919,Pradópolis,24
3676,86991,354100,3541000,21411,6921,Praia Grande,24
3677,87009,354105,3541059,21640,814,Pratânia,24
3678,87017,354110,3541109,21412,6923,Presidente Alves,24
3679,87025,354120,3541208,21413,6925,Presidente Bernardes,24
3680,87033,354130,3541307,21414,6927,Presidente Epitácio,24
3681,87041,354140,3541406,21415,6929,Presidente Prudente,24
3682,87050,354150,3541505,21416,6931,Presidente Venceslau,24
3683,87068,354160,3541604,21417,6933,Promissão,24
3685,87092,354170,3541703,21418,6935,Quatá,24
3686,87114,354180,3541802,21419,6937,Queiroz,24
3687,87122,354190,3541901,21420,6939,Queluz,24
3688,87130,354200,3542008,21421,6941,Quintana,24
3689,87157,354210,3542107,21422,6943,Rafard,24
3690,87165,354220,3542206,21423,6945,Rancharia,24
3691,87181,354230,3542305,21424,6947,Redenção da Serra,24
3692,87190,354240,3542404,21425,6949,Regente Feijó,24
3693,87203,354250,3542503,21426,6951,Reginópolis,24
3694,87211,354260,3542602,21427,6953,Registro,24
3695,87220,354270,3542701,21428,6955,Restinga,24
3696,87246,354280,3542800,21429,6957,Ribeira,24
3699,87270,354310,3543105,21432,6963,Ribeirão Corrente,24
3700,87289,354320,3543204,21433,6965,Ribeirão do Sul,24
3701,87297,356380,3543238,21642,818,Ribeirão dos Índios,24
3702,87300,356130,3543253,21612,3057,Ribeirão Grande,24
3703,87319,354330,3543303,21434,6967,Ribeirão Pires,24
3704,87327,354340,3543402,21435,6969,Ribeirão Preto,24
3705,87351,354360,3543600,21437,6973,Rifaina,24
3706,87360,354370,3543709,21438,6975,Rincão,24
3707,87378,354380,3543808,21439,6977,Rinópolis,24
3708,87386,354390,3543907,21440,6979,Rio Claro,24
3709,87394,354400,3544004,21441,6981,Rio das Pedras,24
3710,87408,354410,3544103,21442,6983,Rio Grande da Serra,24
3711,87416,354420,3544202,21443,6985,Riolândia,24
3712,87424,354350,3543501,21436,6971,Riversul,24
3713,87459,356030,3544251,21584,7265,Rosana,24
3714,87467,354430,3544301,21444,6987,Roseira,24
3715,87475,354440,3544400,21445,6989,Rubiácea,24
3716,87491,354450,3544509,21446,6991,Rubinéia,24
3717,87521,354460,3544608,21447,6993,Sabino,24
3718,87530,354470,3544707,21448,6995,Sagres,24
3719,87548,354480,3544806,21449,6997,Sales,24
3720,87556,354490,3544905,21450,6999,Sales Oliveira,24
3721,87564,354500,3545001,21451,7001,Salesópolis,24
3722,87572,354510,3545100,21452,7003,Salmourão,24
3723,87580,355960,3545159,21613,5445,Saltinho,24
3724,87599,354520,3545209,21453,7005,Salto,24
3725,87602,354530,3545308,21454,7007,Salto de Pirapora,24
3726,87629,354540,3545407,21455,7009,Salto Grande,24
3727,87637,354550,3545506,21456,7011,Sandovalina,24
3728,87645,354560,3545605,21457,7013,Santa Adélia,24
3729,87653,354570,3545704,21458,7015,Santa Albertina,24
3730,87670,354580,3545803,21459,7017,Santa Bárbara d`Oeste,24
3731,87688,354600,3546009,21461,7021,Santa Branca,24
3732,87696,354610,3546108,21462,7023,Santa Clara d`Oeste,24
3733,87718,354620,3546207,21463,7025,Santa Cruz da Conceição,24
3734,87726,354625,3546256,21643,820,Santa Cruz da Esperança,24
3735,87742,354630,3546306,21464,7027,Santa Cruz das Palmeiras,24
3736,87750,354640,3546405,21465,7029,Santa Cruz do Rio Pardo,24
3737,87769,354650,3546504,21466,7031,Santa Ernestina,24
3738,87785,354660,3546603,21467,7033,Santa Fé do Sul,24
3739,87793,354670,3546702,21468,7035,Santa Gertrudes,24
3741,87823,354690,3546900,21470,7039,Santa Lúcia,24
3742,87840,354700,3547007,21471,7041,Santa Maria da Serra,24
3743,87866,354710,3547106,21472,7043,Santa Mercedes,24
3744,87874,354740,3547403,21475,7049,Santa Rita d`Oeste,24
3745,87882,354750,3547502,21476,7051,Santa Rita do Passa Quatro,24
3746,87904,354760,3547601,21477,7053,Santa Rosa de Viterbo,24
3747,87912,354765,3547650,21644,822,Santa Salete,24
3748,87947,354720,3547205,21473,7045,Santana da Ponte Pensa,24
3749,87955,354730,3547304,21474,7047,Santana de Parnaíba,24
3750,87971,354770,3547700,21478,7055,Santo Anastácio,24
3751,87980,354780,3547809,21479,7057,Santo André,24
3752,87998,354790,3547908,21480,7059,Santo Antônio da Alegria,24
3753,88013,354800,3548005,21481,7061,Santo Antônio de Posse,24
3754,88021,356120,3548054,21614,2939,Santo Antônio do Aracanguá,24
3755,88030,354810,3548104,21482,7063,Santo Antônio do Jardim,24
3756,88056,354820,3548203,21483,7065,Santo Antônio do Pinhal,24
3757,88072,354830,3548302,21484,7067,Santo Expedito,24
3758,88080,354840,3548401,21485,7069,Santópolis do Aguapeí,24
3759,88099,354850,3548500,21486,7071,Santos,24
3760,88129,354860,3548609,21487,7073,São Bento do Sapucaí,24
3761,88137,354870,3548708,21488,7075,São Bernardo do Campo,24
3762,88153,354880,3548807,21489,7077,São Caetano do Sul,24
3763,88161,354890,3548906,21490,7079,São Carlos,24
3764,88170,354900,3549003,21491,7081,São Francisco,24
3765,88200,354910,3549102,21492,7083,São João da Boa Vista,24
3766,88218,354920,3549201,21493,7085,São João das Duas Pontes,24
3767,88226,356350,3549250,21615,2941,São João de Iracema,24
3768,88250,354930,3549300,21494,7087,São João do Pau d`Alho,24
3769,88277,354940,3549409,21495,7089,São Joaquim da Barra,24
3770,88285,354950,3549508,21496,7091,São José da Bela Vista,24
3771,88307,354960,3549607,21497,7093,São José do Barreiro,24
3772,88315,354970,3549706,21498,7095,São José do Rio Pardo,24
3773,88323,354980,3549805,21499,7097,São José do Rio Preto,24
3774,88331,354990,3549904,21500,7099,São José dos Campos,24
3775,88340,355820,3549953,21625,5447,São Lourenço da Serra,24
3776,88366,355000,3550001,21501,7101,São Luís do Paraitinga,24
3777,88374,355010,3550100,21502,7103,São Manuel,24
3778,88390,355020,3550209,21503,7105,São Miguel Arcanjo,24
3780,88420,355040,3550407,21505,7109,São Pedro,24
3781,88439,355050,3550506,21506,7111,São Pedro do Turvo,24
3782,88447,355060,3550605,21507,7113,São Roque,24
3783,88463,355070,3550704,21508,7115,São Sebastião,24
3547,85308,352940,3529401,21295,6689,Mauá,24
3784,88471,355080,3550803,21509,7117,São Sebastião da Grama,24
3785,88501,355090,3550902,21510,7119,São Simão,24
3786,88510,355100,3551009,21511,7121,São Vicente,24
3787,88536,355110,3551108,21512,7123,Sarapuí,24
3788,88544,355120,3551207,21513,7125,Sarutaiá,24
3789,88552,355130,3551306,21514,7127,Sebastianópolis do Sul,24
3790,88560,355140,3551405,21515,7129,Serra Azul,24
3791,88579,355160,3551603,21517,7133,Serra Negra,24
3792,88587,355150,3551504,21516,7131,Serrana,24
3793,88595,355170,3551702,21518,7135,Sertãozinho,24
3794,88609,355180,3551801,21519,7137,Sete Barras,24
3795,88617,355190,3551900,21520,7139,Severínia,24
3796,88625,355200,3552007,21521,7141,Silveiras,24
3797,88650,355210,3552106,21522,7143,Socorro,24
3798,88684,355220,3552205,21523,7145,Sorocaba,24
3799,88706,355230,3552304,21524,7147,Sud Mennucci,24
3800,88714,355240,3552403,21525,7149,Sumaré,24
3801,88722,356360,3552551,21616,2945,Suzanápolis,24
3802,88749,355250,3552502,21526,7151,Suzano,24
3803,88765,355260,3552601,21527,7153,Tabapuã,24
3804,88773,355270,3552700,21528,7155,Tabatinga,24
3805,88781,355280,3552809,21529,7157,Taboão da Serra,24
3806,88790,355290,3552908,21530,7159,Taciba,24
3807,88803,355300,3553005,21531,7161,Taguaí,24
3808,88811,355310,3553104,21532,7163,Taiaçu,24
3809,88838,355320,3553203,21533,7165,Taiúva,24
3812,88889,355350,3553500,21536,7171,Tapiraí,24
3813,88897,355360,3553609,21537,7173,Tapiratiba,24
3314,81833,350880,3508801,21089,6277,Cafelândia,24
3814,88900,355365,3553658,21645,824,Taquaral,24
3815,88919,355370,3553708,21538,7175,Taquaritinga,24
3816,88927,355380,3553807,21539,7177,Taquarituba,24
3817,88935,355800,3553856,21617,3063,Taquarivaí,24
3819,88951,355850,3553955,21585,7267,Tarumã,24
3820,88960,355400,3554003,21541,7181,Tatuí,24
3821,88978,355410,3554102,21542,7183,Taubaté,24
3822,88994,355420,3554201,21543,7185,Tejupá,24
3823,89001,355430,3554300,21544,7187,Teodoro Sampaio,24
3824,89036,355440,3554409,21545,7189,Terra Roxa,24
3825,89052,355450,3554508,21546,7191,Tietê,24
3826,89060,355460,3554607,21547,7193,Timburi,24
3827,89079,356370,3554656,21626,3227,Torre de Pedra,24
3828,89087,355470,3554706,21548,7195,Torrinha,24
3829,89095,356390,3554755,21646,826,Trabiju,24
3830,89109,355480,3554805,21549,7197,Tremembé,24
3831,89125,355490,3554904,21550,7199,Três Fronteiras,24
3832,89141,355840,3554953,21618,2955,Tuiuti,24
3833,89168,355500,3555000,21551,7201,Tupã,24
3834,89184,355510,3555109,21552,7203,Tupi Paulista,24
3835,89206,355520,3555208,21553,7205,Turiúba,24
3836,89214,355530,3555307,21554,7207,Turmalina,24
3837,89230,355910,3555356,21619,2971,Ubarana,24
3838,89249,355540,3555406,21555,7209,Ubatuba,24
3839,89257,355550,3555505,21556,7211,Ubirajara,24
3840,89265,355560,3555604,21557,7213,Uchoa,24
3841,89273,355570,3555703,21558,7215,União Paulista,24
3842,89290,355580,3555802,21559,7217,Urânia,24
3843,89303,355590,3555901,21560,7219,Uru,24
3844,89311,355600,3556008,21561,7221,Urupês,24
3845,89346,355610,3556107,21562,7223,Valentim Gentil,24
3846,89354,355620,3556206,21563,7225,Valinhos,24
3847,89362,355630,3556305,21564,7227,Valparaíso,24
3848,89389,356140,3556354,21565,2957,Vargem,24
3849,89397,355640,3556404,21566,7231,Vargem Grande do Sul,24
3850,89400,355645,3556453,21574,7273,Vargem Grande Paulista,24
3851,89427,355650,3556503,21567,7233,Várzea Paulista,24
3852,89443,355660,3556602,21568,7235,Vera Cruz,24
3853,89494,355670,3556701,21569,7237,Vinhedo,24
3854,89508,355680,3556800,21570,7239,Viradouro,24
3855,89516,355690,3556909,21571,7241,Vista Alegre do Alto,24
3856,89524,355695,3556958,21647,828,Vitória Brasil,24
3857,89540,355700,3557006,21572,7243,Votorantim,24
3858,89559,355710,3557105,21573,7245,Votuporanga,24
3859,89567,355920,3557154,21627,2973,Zacarias,24
3860,1520,130002,1300029,3046,289,Alvarães,4
3861,1546,130006,1300060,3048,291,Amaturá,4
3862,1554,130008,1300086,3049,293,Anamã,4
3863,1562,130010,1300102,3002,203,Anori,4
3864,92134,130014,1300144,3050,969,Apuí,4
3865,1589,130020,1300201,3003,205,Atalaia do Norte,4
3866,1600,130030,1300300,3004,207,Autazes,4
3867,1643,130040,1300409,3005,209,Barcelos,4
3868,1651,130050,1300508,3006,211,Barreirinha,4
3869,1660,130060,1300607,3007,213,Benjamin Constant,4
3870,1678,130063,1300631,3053,295,Beruri,4
3871,1694,130068,1300680,3055,297,Boa Vista do Ramos,4
3872,1708,130070,1300706,3008,215,Boca do Acre,4
3873,1716,130080,1300805,3009,217,Borba,4
3874,1724,130083,1300839,3056,299,Caapiranga,4
3875,1767,130090,1300904,3010,219,Canutama,4
3876,1775,130100,1301001,3011,221,Carauari,4
3877,1783,130110,1301100,3012,223,Careiro,4
3878,92142,130115,1301159,3072,965,Careiro da Várzea,4
3879,1805,130120,1301209,3013,225,Coari,4
3880,1813,130130,1301308,3014,227,Codajás,4
3881,1830,130140,1301407,3015,229,Eirunepé,4
3882,1848,130150,1301506,3016,231,Envira,4
3883,1872,130160,1301605,3017,233,Fonte Boa,4
3884,92150,130165,1301654,3073,967,Guajará,4
3885,1899,130170,1301704,3018,235,Humaitá,4
3886,1929,130180,1301803,3020,239,Ipixuna,4
3887,1945,130185,1301852,3061,9835,Iranduba,4
3888,1953,130190,1301902,3021,241,Itacoatiara,4
3889,1961,130195,1301951,3062,9837,Itamarati,4
3890,1970,130200,1302009,3022,243,Itapiranga,4
3891,1988,130210,1302108,3023,245,Japurá,4
3892,1996,130220,1302207,3024,247,Juruá,4
3893,2003,130230,1302306,3025,249,Jutaí,4
3894,2011,130240,1302405,3026,251,Lábrea,4
3895,2038,130250,1302504,3027,253,Manacapuru,4
3896,2046,130255,1302553,3063,9839,Manaquiri,4
3897,2054,130260,1302603,3028,255,Manaus,4
3898,2062,130270,1302702,3029,257,Manicoré,4
3899,2070,130280,1302801,3030,259,Maraã,4
3900,2097,130290,1302900,3031,261,Maués,4
3901,2143,130300,1303007,3032,263,Nhamundá,4
3902,2151,130310,1303106,3033,265,Nova Olinda do Norte,4
3903,2160,130320,1303205,3001,201,Novo Airão,4
3904,2178,130330,1303304,3034,267,Novo Aripuanã,4
3905,2208,130340,1303403,3035,269,Parintins,4
3906,2216,130350,1303502,3036,271,Pauini,4
3907,2232,130353,1303536,3045,9841,Presidente Figueiredo,4
3908,2259,130356,1303569,3065,9843,Rio Preto da Eva,4
3909,2267,130360,1303601,3019,237,Santa Isabel do Rio Negro,4
3910,2283,130370,1303700,3037,273,Santo Antônio do Içá,4
3911,2305,130380,1303809,3042,283,São Gabriel da Cachoeira,4
3912,2313,130390,1303908,3038,275,São Paulo de Olivença,4
3913,2321,130395,1303957,3066,9845,São Sebastião do Uatumã,4
3914,2330,130400,1304005,3039,277,Silves,4
3915,2348,130406,1304062,3068,9847,Tabatinga,4
3916,2356,130410,1304104,3040,279,Tapauá,4
3917,2364,130420,1304203,3041,281,Tefé,4
3918,2372,130423,1304237,3070,9851,Tonantins,4
3919,2399,130426,1304260,3071,9849,Uarini,4
3920,2402,130430,1304302,3043,285,Urucará,4
3684,87084,354165,3541653,21641,816,Quadra,24
3921,2410,130440,1304401,3044,287,Urucurituba,4
3922,10260,230010,2300101,5001,1301,Abaiara,6
3923,10286,230015,2300150,5156,1231,Acarapé,6
3924,10294,230020,2300200,5002,1303,Acaraú,6
3925,10308,230030,2300309,5003,1305,Acopiara,6
3926,10340,230040,2300408,5004,1307,Aiuaba,6
3927,10367,230050,2300507,5005,1309,Alcântaras,6
3928,10383,230060,2300606,5006,1311,Altaneira,6
3929,10391,230070,2300705,5007,1313,Alto Santo,6
3930,10464,230075,2300754,5153,1587,Amontada,6
3931,10499,230080,2300804,5008,1315,Antonina do Norte,6
3932,10545,230090,2300903,5009,1317,Apuiarés,6
3933,10561,230100,2301000,5010,1319,Aquiraz,6
3934,10588,230110,2301109,5011,1321,Aracati,6
3935,10618,230120,2301208,5012,1323,Aracoiaba,6
3936,10685,231440,2301257,5182,989,Ararendá,6
3937,10693,230130,2301307,5013,1325,Araripe,6
3938,10731,230140,2301406,5014,1327,Aratuba,6
3939,10758,230150,2301505,5015,1329,Arneiroz,6
3940,10790,230160,2301604,5016,1331,Assaré,6
3941,10820,230170,2301703,5017,1333,Aurora,6
3942,10847,230180,2301802,5018,1335,Baixio,6
3943,10863,230185,2301851,5168,1233,Banabuiú,6
3944,10898,230190,2301901,5019,1337,Barbalha,6
3945,10936,230195,2301950,5157,1235,Barreira,6
3946,10987,230200,2302008,5020,1339,Barro,6
3947,10995,230205,2302057,5175,1237,Barroquinha,6
3948,11002,230210,2302107,5021,1341,Baturité,6
3949,11029,230220,2302206,5022,1343,Beberibe,6
3950,11037,230230,2302305,5023,1345,Bela Cruz,6
3951,11100,230240,2302404,5024,1347,Boa Viagem,6
3952,11193,230250,2302503,5025,1349,Brejo Santo,6
3953,11290,230260,2302602,5026,1351,Camocim,6
3954,11312,230270,2302701,5027,1353,Campos Sales,6
3955,11363,230280,2302800,5028,1355,Canindé,6
3956,11401,230290,2302909,5029,1357,Capistrano,6
3957,11436,230300,2303006,5030,1359,Caridade,6
3958,11444,230310,2303105,5031,1361,Cariré,6
3959,11452,230320,2303204,5032,1363,Caririaçu,6
3960,11460,230330,2303303,5033,1365,Cariús,6
3961,11495,230340,2303402,5034,1367,Carnaubal,6
3962,11568,230350,2303501,5035,1369,Cascavel,6
3963,11584,230360,2303600,5036,1371,Catarina,6
3964,11614,231420,2303659,5183,983,Catunda,6
3965,11622,230370,2303709,5037,1373,Caucaia,6
3966,11649,230380,2303808,5038,1375,Cedro,6
3967,11665,230390,2303907,5039,1377,Chaval,6
3968,11673,231460,2303931,5185,993,Choró,6
3969,11681,230395,2303956,5158,1239,Chorozinho,6
3970,11746,230400,2304004,5041,1381,Coreaú,6
3971,11762,230410,2304103,5042,1383,Crateús,6
3972,11770,230420,2304202,5043,1385,Crato,6
3973,11797,230423,2304236,5176,1241,Croatá,6
3974,11827,230425,2304251,5146,1589,Cruz,6
3975,15512,230426,2304269,5177,1243,Deputado Irapuan Pinheiro,6
3976,12017,230427,2304277,5159,1245,Ererê,6
3977,12041,230428,2304285,5160,1247,Eusébio,6
3978,12050,230430,2304301,5044,1387,Farias Brito,6
3979,12130,230435,2304350,5152,1591,Forquilha,6
3981,12157,231470,2304459,5186,987,Fortim,6
3982,12165,230450,2304509,5046,1391,Frecheirinha,6
3983,12203,230460,2304608,5047,1393,General Sampaio,6
3984,12246,230465,2304657,5161,1249,Graça,6
3985,12254,230470,2304707,5048,1395,Granja,6
3986,12262,230480,2304806,5049,1397,Granjeiro,6
3987,12270,230490,2304905,5050,1399,Groaíras,6
3988,12289,230495,2304954,5162,1251,Guaiúba,6
3989,12300,230500,2305001,5051,1401,Guaraciaba do Norte,6
3990,12319,230510,2305100,5052,1403,Guaramiranga,6
3991,12378,230520,2305209,5053,1405,Hidrolândia,6
3992,12394,230523,2305233,5163,1253,Horizonte,6
3993,12424,230526,2305266,5178,1255,Ibaretama,6
3994,12440,230530,2305308,5054,1407,Ibiapina,6
3995,12483,230533,2305332,5179,1257,Ibicuitinga,6
3996,12521,230535,2305357,5149,1593,Icapuí,6
3997,12548,230540,2305407,5055,1409,Icó,6
3998,12580,230550,2305506,5056,1411,Iguatu,6
3999,12599,230560,2305605,5057,1413,Independência,6
4000,12645,230565,2305654,5169,1259,Ipaporanga,6
4001,12653,230570,2305704,5058,1415,Ipaumirim,6
4002,12661,230580,2305803,5059,1417,Ipu,6
4003,12670,230590,2305902,5060,1419,Ipueiras,6
4004,12696,230600,2306009,5061,1421,Iracema,6
4005,12734,230610,2306108,5062,1423,Irauçuba,6
4006,12777,230620,2306207,5063,1425,Itaiçaba,6
4007,12793,231430,2306256,5187,991,Itaitinga,6
4008,12815,230630,2306306,5064,1427,Itapagé,6
4009,12840,230640,2306405,5065,1429,Itapipoca,6
4010,12858,230650,2306504,5066,1431,Itapiúna,6
4011,12874,230655,2306553,5154,1595,Itarema,6
4012,12882,230660,2306603,5067,1433,Itatira,6
4013,12939,230670,2306702,5068,1435,Jaguaretama,6
4014,12947,230680,2306801,5069,1437,Jaguaribara,6
4015,12955,230690,2306900,5070,1439,Jaguaribe,6
4016,12963,230700,2307007,5071,1441,Jaguaruana,6
4017,13005,230710,2307106,5072,1443,Jardim,6
4018,13030,230720,2307205,5073,1445,Jati,6
4019,13048,231450,2307254,5184,985,Jijoca de Jericoacoara,6
4020,13110,230730,2307304,5074,1447,Juazeiro do Norte,6
4021,13137,230740,2307403,5075,1449,Jucás,6
4022,13196,230750,2307502,5076,1451,Lavras da Mangabeira,6
4023,13218,230760,2307601,5077,1453,Limoeiro do Norte,6
4024,13277,230763,2307635,5170,1261,Madalena,6
4025,13358,230765,2307650,5145,1585,Maracanaú,6
4026,13374,230770,2307700,5078,1455,Maranguape,6
4028,13447,230790,2307908,5080,1459,Martinópole,6
4029,13455,230800,2308005,5081,1461,Massapê,6
4030,13498,230810,2308104,5082,1463,Mauriti,6
4031,13510,230820,2308203,5083,1465,Meruoca,6
4032,13544,230830,2308302,5084,1467,Milagres,6
4033,13552,230835,2308351,5150,1597,Milhã,6
4034,13587,230837,2308377,5180,1263,Miraíma,6
4036,13633,230850,2308500,5086,1471,Mombaça,6
4037,13650,230860,2308609,5087,1473,Monsenhor Tabosa,6
4038,13692,230870,2308708,5088,1475,Morada Nova,6
4039,13706,230880,2308807,5089,1477,Moraújo,6
4040,13714,230890,2308906,5090,1479,Morrinhos,6
4041,13730,230900,2309003,5091,1481,Mucambo,6
4042,13749,230910,2309102,5092,1483,Mulungu,6
4043,13862,230920,2309201,5093,1485,Nova Olinda,6
4044,13870,230930,2309300,5094,1487,Nova Russas,6
4045,13897,230940,2309409,5095,1489,Novo Oriente,6
4046,13900,230945,2309458,5171,1265,Ocara,6
4047,13951,230950,2309508,5096,1491,Orós,6
4048,13960,230960,2309607,5097,1493,Pacajus,6
